operating_hours,temperature,vibration,pressure,age_months,maintenance_count,load_percentage,rpm,humidity,power_consumption,failure
8498.1,51.7,5.12,146.9,12,2,21.6,1569.2,94.7,922.7,0
808.2,95.8,4.86,133.9,9,8,91.6,2575.3,61.9,1322.7,0
6986.0,91.4,1.23,56.9,106,2,61.3,1374.5,86.0,679.0,0
4150.6,102.6,1.65,189.8,92,1,89.2,4612.3,52.0,938.5,1
7451.0,115.0,4.97,144.2,77,5,84.1,2335.1,74.2,847.3,1
548.9,95.4,1.03,199.1,84,5,17.2,1456.2,41.5,725.3,0
10458.4,52.5,2.12,130.6,116,16,28.7,3614.1,88.4,553.3,0
11681.9,59.5,6.68,156.5,77,7,23.1,1600.9,54.1,249.1,1
11626.5,107.4,2.62,58.4,27,0,84.8,4745.8,80.3,1061.2,1
8995.8,56.7,3.9,144.8,90,7,87.6,2154.3,39.2,1120.8,1
1561.0,45.8,7.53,164.7,63,14,57.5,3490.9,72.0,738.7,0
9099.2,96.3,1.82,166.8,93,17,19.4,2053.6,50.4,1954.1,1
295.0,72.2,3.12,165.5,29,12,22.2,4132.6,22.4,1158.2,0
265.5,113.6,4.85,83.9,22,7,83.2,4536.2,51.0,1789.1,0
3883.3,92.0,6.04,196.3,73,19,93.6,4045.6,61.3,1183.2,0
5863.7,47.2,7.21,199.3,88,17,28.0,4318.2,31.4,460.8,0
9244.9,115.8,7.32,61.3,106,12,11.0,958.5,33.8,1951.8,1
8199.5,60.7,6.21,190.5,19,13,39.8,4658.3,54.9,1782.1,0
5350.8,67.0,1.83,93.4,38,14,12.7,3309.4,45.7,995.4,0
3283.5,72.2,0.2,153.4,95,5,84.5,4411.5,53.1,561.8,0
11965.5,44.1,3.07,100.7,39,0,54.2,3580.0,54.6,523.1,0
5114.2,79.7,1.13,195.2,15,6,67.8,1408.3,30.5,1631.4,0
5416.6,49.9,5.68,65.2,54,0,47.0,3243.0,33.6,231.3,0
1963.5,72.1,5.29,124.7,32,14,41.1,909.3,83.6,1312.3,0
9537.7,68.1,0.35,114.2,115,5,30.0,3630.8,32.2,1316.3,0
8324.2,101.8,6.69,98.9,110,4,79.3,2340.5,69.9,446.7,1
2649.2,104.3,1.99,146.8,112,11,72.6,1182.8,51.4,1439.3,1
988.6,52.3,3.46,69.7,46,2,42.5,4906.5,92.6,1440.3,0
8166.0,69.3,5.34,157.5,61,19,38.9,4554.9,25.0,765.1,0
7854.1,69.9,3.44,197.1,93,13,10.1,4520.9,82.3,1018.4,0
3279.1,52.1,3.53,170.7,52,5,15.7,4049.7,56.9,1682.3,0
11410.4,103.9,0.53,179.0,34,3,66.1,3613.9,20.4,1094.0,1
1812.7,96.6,3.21,103.9,73,14,56.3,3447.9,39.8,1274.5,0
5188.0,55.2,6.12,98.7,35,16,49.1,977.4,50.6,884.3,0
11323.4,69.3,7.32,127.6,70,4,84.5,4552.5,43.6,384.2,1
5036.7,48.5,3.31,56.9,37,5,55.4,4465.1,47.2,1996.3,0
7662.3,90.3,3.39,191.8,78,9,44.6,3865.3,88.8,1109.9,1
4771.1,49.7,5.62,71.6,61,8,24.5,4672.9,47.1,739.2,0
3290.6,118.9,7.54,185.5,111,3,83.9,2988.9,51.4,1456.2,1
11807.7,102.5,2.14,62.5,114,8,61.9,2514.4,77.1,1279.6,0
4912.0,71.2,3.52,173.4,49,7,18.3,4855.8,79.5,542.5,0
10729.2,86.3,6.37,72.8,9,2,68.4,2588.6,26.3,1766.2,1
2759.5,112.9,4.88,55.7,19,19,48.3,3386.0,72.8,234.7,0
2557.3,84.3,0.88,157.9,87,0,83.0,2178.8,56.2,1250.8,0
373.6,54.0,5.02,92.0,105,19,92.7,3363.5,30.0,1008.0,0
7820.0,70.3,1.49,157.2,28,4,64.0,3740.4,39.9,704.6,0
4422.3,107.5,4.08,133.3,80,2,75.8,3310.9,23.4,1670.1,0
10372.3,91.5,4.23,66.3,26,3,15.1,2815.5,47.0,1346.9,1
5678.5,92.1,7.01,189.8,38,18,60.4,1850.5,39.2,1543.0,1
11618.3,109.3,3.7,117.8,40,14,78.0,3397.3,48.7,887.9,1
2226.3,111.5,2.24,160.2,25,18,54.7,4587.9,63.5,1890.6,0
10423.5,113.6,1.85,125.2,99,15,63.4,531.1,74.9,755.0,1
9319.2,47.6,6.99,140.7,118,7,90.9,1102.7,65.4,1109.0,1
9251.1,83.5,1.37,95.4,69,13,27.8,1039.0,70.9,1873.9,0
10137.4,99.2,3.41,80.1,71,4,18.8,4654.4,84.9,258.1,1
9132.3,100.6,1.5,131.4,23,0,72.2,3482.4,85.5,306.7,1
7514.6,88.5,6.19,116.0,89,18,84.1,4783.0,84.6,1989.0,1
1574.9,53.3,3.79,108.5,65,4,86.5,3122.7,31.5,1945.6,0
390.3,103.8,2.81,150.9,22,2,67.7,2577.8,38.8,1566.2,0
11050.2,97.6,2.89,153.6,64,16,85.0,4065.5,57.7,1020.0,1
7399.8,46.9,6.82,56.9,117,6,73.1,1224.2,46.9,1061.5,1
9558.4,77.1,4.43,100.8,68,16,17.9,2216.0,29.9,588.7,0
5778.3,53.9,5.74,111.8,58,12,78.6,2598.2,41.6,922.2,0
1407.7,67.0,7.18,64.5,28,13,26.1,1843.1,93.2,919.6,0
1502.2,41.4,7.21,85.4,112,11,31.3,2170.8,46.0,168.6,0
8226.8,72.0,2.63,57.7,78,10,45.5,851.5,51.4,961.0,0
5163.7,84.0,7.62,199.4,97,0,38.3,1390.9,20.5,1011.6,1
2406.3,89.6,0.2,160.5,68,2,38.9,2009.7,74.0,1365.0,0
5899.1,93.1,3.01,63.1,106,11,25.2,4081.5,51.0,1081.3,1
770.5,106.9,7.17,53.0,75,8,36.4,1321.2,27.7,1737.2,0
6983.7,57.2,2.2,157.9,103,1,11.8,2059.9,92.6,798.4,1
3227.9,49.6,2.18,115.9,96,13,52.6,792.1,78.3,878.5,0
9570.7,108.1,2.42,168.0,4,4,79.2,3007.0,74.5,1185.8,1
3724.3,52.5,4.9,188.5,1,2,87.6,3250.6,91.8,485.2,0
5462.6,118.0,3.51,139.9,26,11,83.8,4394.8,50.6,847.6,1
139.4,107.4,5.81,78.1,33,11,47.5,4186.0,73.9,1403.7,1
869.4,80.1,7.16,167.3,81,20,75.7,1784.2,35.5,882.4,1
4709.9,118.5,5.39,193.4,27,6,35.9,1116.3,72.3,1822.6,1
5759.3,47.8,1.64,137.0,42,0,15.0,1202.4,21.1,1269.1,0
7200.2,64.2,7.46,152.3,69,2,70.8,4860.3,29.5,392.2,1
3500.0,91.1,2.12,100.6,71,10,68.4,3529.5,51.9,1026.1,1
8339.8,68.0,1.2,107.2,64,12,82.1,691.6,20.9,1553.1,0
10321.5,114.3,0.72,160.2,25,9,65.4,1115.5,54.6,1322.4,1
9358.2,45.3,4.51,189.2,72,18,24.1,2686.1,59.2,1782.0,0
475.4,84.0,0.91,144.3,98,3,86.8,1435.2,66.6,1525.0,1
5766.1,87.3,1.11,168.5,105,4,66.5,4116.5,27.5,217.1,0
1259.2,92.2,2.4,75.7,4,10,82.7,3079.5,33.6,313.8,0
2904.5,60.5,2.25,81.8,12,8,79.7,3256.8,66.0,1334.5,0
11840.0,69.2,4.83,129.8,58,12,36.8,2582.7,69.4,553.0,1
1709.9,107.5,6.53,76.5,95,16,16.7,1652.3,21.9,1216.9,0
5986.7,55.6,6.09,145.2,11,14,25.9,3152.3,60.5,1605.2,0
7417.9,106.1,2.1,93.7,101,12,18.4,3726.4,78.9,1196.2,1
8429.6,85.0,1.96,168.7,108,20,31.9,2169.3,25.2,889.4,0
6715.8,101.0,7.73,171.2,59,10,51.4,2772.2,51.0,1327.9,1
117.3,97.1,0.07,119.6,117,0,91.6,4278.6,44.5,372.9,1
3917.5,56.6,7.04,77.1,36,7,88.5,1169.1,88.5,1474.1,0
6212.5,85.5,1.6,147.0,109,4,74.7,2953.5,33.9,1424.3,0
1054.4,109.4,7.58,198.9,22,15,12.2,2067.9,43.9,1077.4,0
4207.5,74.6,2.74,143.4,65,3,40.7,3662.6,87.4,629.7,0
398.4,117.3,3.52,55.4,50,18,71.4,584.6,44.8,1615.4,0
942.9,76.2,5.66,52.6,4,17,21.6,3517.1,59.9,1070.0,0
4763.1,51.4,4.7,98.1,100,1,82.1,963.0,22.5,212.4,0
1592.6,71.2,2.54,79.4,72,12,92.3,791.5,93.9,1845.4,0
6810.5,116.1,4.43,172.0,89,15,41.9,3760.8,81.9,1558.7,1
8273.6,65.6,5.85,176.7,92,7,73.5,3381.5,67.6,1211.1,1
9607.0,109.4,0.34,88.8,52,18,23.3,4527.2,24.6,930.0,1
2401.8,110.5,0.09,98.8,102,2,72.2,2838.4,25.6,1923.8,0
2009.8,68.0,3.66,85.4,100,18,11.9,2885.1,60.9,1572.5,0
1254.8,46.7,1.05,186.3,100,16,23.6,3681.6,41.4,1116.5,0
7637.2,98.0,5.31,125.4,43,8,73.9,1955.3,66.7,1341.0,1
8477.7,64.9,1.71,148.4,105,20,74.1,666.1,64.9,633.4,0
379.0,102.6,3.46,112.3,46,20,67.7,1535.2,82.9,471.9,0
11234.5,75.4,1.58,144.7,4,16,53.0,1571.1,41.1,619.3,0
623.7,78.8,4.39,107.9,13,0,70.7,2010.5,63.3,657.0,0
6495.6,102.2,0.93,101.0,38,3,79.6,4745.6,78.3,1505.5,1
8508.7,70.6,0.18,145.2,45,14,97.0,4121.8,56.8,366.1,0
10451.6,75.5,0.41,138.7,25,11,90.0,4711.8,82.3,1577.4,1
8569.0,70.1,7.63,94.0,67,16,81.5,4993.7,29.8,1094.5,1
9620.7,69.4,1.14,72.4,55,11,72.5,2452.0,75.0,830.7,0
4073.4,82.1,5.67,105.3,96,15,61.7,1521.8,90.7,670.8,1
9777.9,104.7,0.54,112.3,39,12,20.9,3020.0,44.9,1075.1,1
961.4,68.9,0.87,144.3,65,10,24.9,4465.1,47.5,703.3,0
10737.8,81.9,4.07,187.2,75,14,83.8,2595.8,26.3,916.0,1
6571.1,93.7,3.72,55.4,2,15,82.3,2774.3,68.1,1504.1,1
9807.6,61.6,7.61,86.5,69,5,65.3,1105.0,61.4,1289.4,1
5427.8,62.2,7.56,79.1,120,10,49.5,2392.0,23.0,1521.2,0
7722.9,114.7,6.24,125.3,86,14,12.3,2241.5,76.4,1454.7,1
6316.8,97.9,4.82,114.5,62,4,39.4,2082.6,82.2,1648.6,1
8779.1,86.2,3.64,159.4,46,2,47.9,4492.8,88.0,483.2,1
979.6,91.8,2.85,86.4,77,1,53.7,766.9,60.9,1990.7,1
724.2,42.3,7.58,139.2,112,0,93.6,4874.7,53.9,1004.0,0
2965.2,89.4,4.82,182.6,87,14,19.8,537.1,85.7,1464.6,0
1914.5,80.8,4.63,186.6,111,1,56.7,4755.2,49.9,1387.7,1
10461.4,83.7,1.86,193.8,31,19,43.1,2966.2,69.2,1175.7,0
2630.6,68.8,0.37,166.0,99,5,99.1,3661.0,66.2,1992.1,0
11710.4,46.5,7.56,185.9,102,11,87.6,1342.1,47.9,512.9,0
4042.7,55.5,2.51,85.2,105,20,49.5,3444.0,26.5,901.3,0
2185.4,116.1,3.54,79.6,35,15,100.0,4468.8,21.6,342.7,1
9476.4,72.7,0.92,51.0,45,13,56.3,1127.7,52.1,445.5,0
7904.5,77.3,6.7,156.0,77,3,25.0,1071.9,56.1,1454.6,1
5978.3,44.2,0.22,190.6,54,7,60.0,1867.9,81.7,109.2,0
6664.4,43.0,6.67,78.0,71,11,30.4,1227.8,51.1,1790.7,0
8630.4,97.4,1.12,145.5,69,13,67.3,997.9,41.1,1303.1,0
2741.5,83.0,7.09,162.0,29,19,94.4,3552.4,54.7,937.7,0
11956.0,80.7,5.84,189.1,72,12,80.8,1462.2,37.8,729.6,1
11697.5,59.4,1.32,147.0,8,4,34.6,3501.6,26.9,339.9,0
7803.9,99.6,4.53,195.5,54,11,36.7,4378.7,28.5,1851.0,1
2394.5,53.5,2.5,101.7,7,9,16.2,3434.1,43.9,1453.4,0
8162.7,55.2,1.43,102.5,83,20,35.7,1037.2,21.0,739.1,0
866.4,76.9,6.87,131.5,103,18,18.3,3081.1,36.5,234.8,0
367.8,62.9,3.23,107.5,23,12,55.0,2271.3,79.1,718.8,0
3092.2,59.8,3.19,50.2,100,8,73.8,2045.2,37.6,450.8,0
5551.5,91.6,1.36,159.8,106,10,77.6,1933.4,28.3,1593.9,0
10419.3,92.1,3.06,162.8,32,4,15.4,4682.4,91.2,1467.2,1
8726.0,106.0,6.97,162.0,62,12,40.6,3841.3,66.7,1046.5,1
8912.5,73.4,2.91,101.8,45,9,35.9,1102.3,24.5,1783.1,0
5105.9,45.8,7.61,128.3,68,17,19.4,2642.0,24.7,443.3,0
4151.2,61.9,7.57,104.0,30,14,42.6,1932.0,65.9,958.7,0
4452.5,118.4,1.16,52.4,115,19,36.9,4900.7,60.5,1450.2,0
11851.8,87.7,1.42,134.4,106,11,67.1,4901.1,25.1,228.8,1
481.3,96.8,6.9,68.6,39,3,89.5,1937.9,36.8,808.1,0
10404.4,40.6,3.14,62.0,5,4,50.9,2084.5,89.7,1186.2,0
6944.1,81.5,0.03,163.3,67,7,77.2,3197.4,62.9,796.9,1
5263.4,43.0,2.19,51.4,22,4,23.1,2656.9,53.0,1012.4,0
8703.1,85.5,4.78,193.9,28,0,90.5,1459.0,38.8,1255.4,1
5840.0,113.7,6.39,127.3,22,17,23.7,3471.9,30.0,799.9,0
10481.1,117.5,1.07,197.5,86,18,27.3,2003.6,50.2,301.4,1
10808.4,83.2,0.88,58.7,98,18,19.6,3441.7,89.2,364.9,0
5060.7,76.7,7.38,137.5,29,9,37.9,2226.6,23.7,1101.3,0
3321.9,115.6,6.01,102.4,43,8,59.7,3650.9,94.3,432.0,1
7108.2,93.9,4.72,176.5,42,0,98.9,3505.1,35.6,1790.7,1
10948.4,45.2,6.15,104.2,60,19,81.4,2789.7,50.7,1685.0,0
2527.9,77.3,3.43,89.1,119,2,44.2,3671.3,23.4,763.2,0
7475.6,59.2,6.07,178.6,77,12,61.8,2574.3,63.9,1678.9,0
7578.7,77.6,2.97,106.2,71,5,66.1,1022.6,56.3,1113.1,1
8797.4,76.4,1.95,52.5,74,5,84.0,1319.5,70.0,402.2,1
1578.8,86.6,5.83,108.5,92,17,76.3,1607.0,60.7,1267.0,1
8589.9,68.5,3.36,148.2,68,4,61.2,784.5,49.9,1391.0,1
10908.4,53.1,7.85,88.2,59,16,70.2,3701.2,75.3,259.4,0
2156.2,80.3,2.8,114.8,96,2,77.1,2153.3,21.9,697.5,1
2850.5,106.4,7.37,58.5,86,4,22.0,920.9,60.6,110.2,1
11656.7,93.1,7.46,138.2,84,2,28.0,4189.8,28.5,701.2,1
2171.7,67.1,1.93,163.4,112,12,72.0,3576.4,52.7,737.3,0
10252.6,114.8,6.39,112.0,84,14,86.5,2535.0,79.3,1297.4,1
5907.3,113.0,3.46,113.0,6,16,46.8,1613.4,30.7,478.2,0
2966.8,56.7,7.34,63.2,73,14,98.2,1182.9,90.2,157.2,0
10449.0,43.2,3.6,80.3,28,4,29.4,2562.7,86.6,699.7,0
5343.7,99.3,5.95,73.2,77,13,47.5,4483.6,51.1,1668.7,1
6177.8,106.2,3.74,122.3,31,10,44.1,1347.8,20.4,858.4,1
4310.8,117.4,1.82,129.4,39,13,93.7,3059.0,79.2,888.7,0
7115.4,111.2,1.59,192.3,50,6,35.7,4827.6,86.1,991.2,1
1962.3,88.0,3.4,61.0,78,2,52.4,3367.0,33.1,1528.4,1
4693.0,82.4,6.04,140.0,86,19,26.9,2479.8,88.7,1012.0,1
11632.9,42.2,4.84,129.0,37,9,56.9,3723.7,88.6,273.4,0
3097.6,59.7,5.51,127.4,118,10,87.2,4210.6,55.3,492.2,0
7880.8,76.8,2.26,181.0,109,5,37.4,3157.3,79.9,457.0,0
3902.3,90.3,3.85,80.8,88,4,83.0,4423.2,53.4,1064.9,1
9281.7,84.6,0.36,56.1,72,19,92.0,2815.7,62.3,156.9,0
1570.5,99.4,6.54,150.8,15,12,16.6,4235.1,44.0,638.9,0
11637.9,62.4,7.92,101.8,51,11,78.1,4784.1,32.0,1253.7,1
5445.5,85.2,3.26,52.6,105,18,33.0,2755.6,76.0,773.8,0
2832.6,47.1,0.09,87.7,70,18,25.8,3222.5,20.1,1444.7,0
882.0,73.1,1.36,96.4,23,20,64.1,3242.6,63.5,843.3,0
2037.1,100.0,5.22,142.5,25,4,73.5,4016.5,84.9,1960.6,0
6237.3,95.5,4.9,75.9,95,19,45.5,4203.3,36.6,1934.2,1
4044.0,119.3,6.3,112.0,46,20,13.5,622.5,45.0,1619.7,0
9946.6,62.2,2.03,122.4,93,8,91.8,3800.1,64.1,1913.3,1
5170.7,79.9,6.11,118.9,23,3,75.8,4027.2,38.5,489.1,0
2984.6,66.4,5.5,196.1,10,14,34.5,3651.9,83.6,1526.8,0
7405.7,75.2,2.58,56.8,73,2,54.7,3711.6,47.5,711.2,0
8481.3,108.6,4.36,192.6,113,6,12.5,686.3,63.6,1478.1,1
2004.5,94.7,1.18,137.3,77,19,40.5,2489.2,37.0,810.4,0
2011.4,110.6,3.62,169.4,32,19,57.0,4181.8,23.1,649.9,0
440.1,56.3,7.05,114.6,113,13,56.6,4703.0,33.0,1921.7,0
8836.8,109.9,3.37,118.1,51,13,28.7,1532.6,23.5,498.8,0
7965.7,44.8,6.72,181.9,109,8,79.9,3106.4,55.1,1541.3,1
5695.6,111.1,4.72,184.4,41,2,36.9,4119.5,64.0,1381.9,1
10130.0,66.3,1.54,85.8,65,8,62.2,3885.8,23.4,676.6,0
9668.0,65.2,4.65,79.9,65,20,34.4,3285.0,26.8,970.9,0
7024.3,81.0,4.05,124.4,101,3,48.3,584.1,56.4,371.6,0
10419.3,115.3,3.19,185.0,40,16,28.7,3757.5,79.9,1850.3,1
2470.1,43.8,0.96,98.4,18,5,67.0,3979.6,67.1,1939.4,0
1343.0,68.2,3.33,147.8,36,15,48.3,3752.8,27.9,1491.7,0
3237.0,108.5,0.58,156.2,31,17,11.5,3946.1,86.6,1713.9,0
685.0,71.7,0.79,166.8,54,12,12.5,2439.1,88.8,257.0,0
6374.0,55.9,3.33,134.6,63,6,52.4,4971.9,44.4,829.5,0
11239.3,74.0,2.44,110.4,1,2,26.5,3968.5,66.2,728.5,0
472.1,70.8,7.4,195.1,111,5,62.7,3104.1,56.9,1173.4,1
1465.3,113.2,3.01,141.7,52,2,46.7,4703.9,90.7,448.4,0
5426.4,101.0,6.06,159.3,100,11,68.9,4586.9,58.2,1170.4,1
11206.5,80.4,4.24,101.7,57,4,95.7,4165.6,92.0,1343.3,1
3793.9,119.1,5.63,150.5,9,16,57.6,3036.6,35.0,351.5,1
6086.8,77.2,2.08,88.7,86,9,80.9,2872.0,45.9,350.3,0
498.9,44.7,7.54,86.8,120,6,77.8,1979.2,78.6,167.3,0
1780.1,61.0,4.24,157.2,92,3,93.0,1629.0,78.8,1545.7,1
11839.6,74.9,6.65,128.2,90,9,29.3,2805.6,74.9,728.9,1
11581.4,52.6,2.92,152.5,116,6,84.5,3100.0,84.5,528.3,1
59.3,115.8,0.8,90.4,74,10,91.5,1600.4,72.7,1578.4,0
11421.7,101.3,5.39,139.8,56,20,45.3,4651.7,67.7,372.2,1
7669.4,61.5,0.06,116.6,47,7,38.2,3007.7,54.4,911.6,0
10415.0,87.3,3.8,139.5,3,7,95.7,2869.3,55.0,1515.1,1
5456.9,97.7,1.54,93.6,2,4,66.5,2460.4,50.5,1190.3,0
6187.2,115.3,5.02,157.3,54,4,44.3,761.3,66.5,1152.6,1
5866.2,110.5,7.84,170.9,37,6,81.3,4470.8,50.5,399.2,1
8002.4,81.2,3.72,89.0,56,3,37.4,1926.5,31.1,443.8,1
1675.8,102.0,6.54,95.1,31,1,25.9,3391.1,28.0,1206.9,0
359.7,85.0,4.06,149.2,97,18,59.0,3233.5,89.3,144.8,0
3695.2,84.2,3.97,154.3,96,1,61.0,3130.2,21.9,1751.3,0
8456.2,49.2,7.44,155.6,107,15,84.3,2865.7,27.9,765.9,1
2422.2,50.1,7.12,152.4,12,11,51.1,1316.5,53.4,891.6,0
8081.2,82.4,6.29,108.9,58,14,83.3,1762.7,39.7,591.0,0
11638.9,61.5,2.37,109.2,67,9,38.0,2858.8,50.4,1765.7,0
1126.8,41.7,4.36,88.2,119,5,61.8,4052.0,28.8,1320.8,0
8071.2,97.8,1.79,73.5,112,12,28.8,2444.0,29.8,954.8,0
5325.0,42.6,3.55,153.9,26,5,44.7,1417.7,80.0,1212.1,0
10417.7,87.6,3.87,64.0,78,1,87.2,895.7,76.9,822.7,1
2125.8,83.1,6.65,190.7,12,13,29.4,3483.5,27.8,984.6,0
8311.5,117.5,7.17,174.0,116,17,82.9,2405.0,70.1,779.5,1
10057.4,78.7,3.32,178.6,90,5,35.5,1064.2,65.7,880.3,1
11335.4,45.1,0.14,186.0,16,18,13.1,3535.1,73.5,698.5,0
8199.0,84.1,6.89,111.3,53,13,19.9,1434.1,55.6,247.5,1
5966.1,107.3,1.39,177.0,72,12,77.1,2790.6,40.2,171.0,1
7414.2,119.7,4.98,73.7,49,7,33.6,1877.8,69.8,430.8,1
10426.9,74.4,0.2,53.2,49,4,68.9,4692.6,47.9,578.1,0
6847.3,65.6,3.2,167.7,92,12,72.9,1527.3,36.4,1791.9,0
364.6,112.5,7.89,61.2,7,5,41.1,2389.6,50.6,1261.4,0
11171.4,55.3,0.81,198.3,15,18,52.7,4817.7,77.2,1920.8,0
8274.3,89.2,3.39,151.2,105,10,46.3,1934.3,55.7,745.3,0
8118.2,72.5,2.46,163.0,36,15,95.3,3400.7,42.5,863.3,0
2588.1,43.3,7.24,86.9,72,4,38.8,1925.3,82.4,1467.5,0
7906.6,67.8,6.95,151.1,74,11,26.5,998.0,86.1,1198.0,1
4726.4,61.2,1.9,56.5,15,16,42.9,3324.0,52.5,1103.0,0
7814.8,94.9,0.65,175.7,119,1,70.3,4622.1,48.1,1193.6,1
1279.1,115.9,5.02,75.4,62,9,72.8,2536.5,66.0,1209.9,1
7894.1,61.4,2.69,154.6,18,14,93.2,3317.8,24.3,1554.9,0
11993.0,104.9,5.38,83.7,46,18,89.4,3240.0,71.8,1369.4,1
578.5,44.4,0.26,60.3,101,19,35.9,2367.9,78.7,1918.9,0
11726.1,83.0,1.07,122.2,105,16,51.0,3267.0,49.8,1901.1,1
4882.9,45.6,5.49,75.4,109,18,77.3,1666.9,33.1,901.7,0
10449.0,114.7,1.7,159.4,61,18,92.5,2201.2,22.2,167.9,1
9388.6,101.3,6.86,85.6,115,12,40.3,2490.4,67.8,121.0,1
6804.2,92.6,0.47,101.4,43,12,50.0,4388.0,40.2,334.1,0
8861.4,105.9,1.72,135.1,44,15,91.0,2067.5,54.8,242.3,0
10542.2,91.8,7.99,92.7,99,20,42.3,3358.1,49.0,809.4,1
4849.7,117.5,3.46,106.7,66,2,53.2,1460.3,33.1,200.5,1
3924.4,97.1,5.62,172.3,55,3,91.4,1636.6,58.1,1287.3,1
8011.1,114.0,1.46,76.9,86,6,82.2,3417.9,54.5,461.3,0
9694.2,81.4,4.88,62.3,79,2,31.9,3930.4,66.8,1076.5,1
9147.4,49.4,5.81,99.3,101,8,39.2,2579.5,38.9,295.8,0
9573.8,82.3,2.52,113.7,39,7,41.8,2007.9,36.1,1672.7,1
5227.0,50.1,6.63,131.4,100,17,92.1,4596.2,81.1,1581.9,0
9814.0,87.4,4.83,105.9,5,20,99.9,1111.1,72.7,834.3,1
1442.5,78.6,3.11,168.5,57,13,79.7,3743.2,77.9,1830.1,0
6533.9,89.8,4.46,55.9,112,19,53.6,3605.8,29.2,452.8,0
69.1,40.8,4.61,114.8,15,4,10.9,3606.1,36.8,1646.5,0
3895.0,55.6,1.32,107.3,91,2,72.8,4709.4,63.2,1137.1,0
4397.5,79.3,3.22,147.1,16,9,45.0,3776.9,84.3,726.2,0
4754.1,116.0,2.75,194.9,57,10,67.0,1857.0,86.9,260.3,1
8345.6,70.7,3.21,126.6,100,16,64.6,2090.3,82.4,425.5,1
4662.7,73.9,6.09,198.0,102,7,53.3,2260.0,23.3,1739.4,0
5384.3,97.2,3.86,95.3,82,8,95.0,638.6,81.6,1253.1,0
2850.5,88.3,7.52,54.6,99,7,12.1,4610.8,87.4,550.5,0
4479.0,63.9,2.35,74.8,25,19,74.1,831.0,24.3,1042.1,0
2727.2,72.9,3.33,109.3,22,1,46.9,3649.1,51.2,304.9,0
878.4,57.4,6.3,97.5,120,3,74.2,3785.7,60.2,287.8,0
7241.4,117.3,4.37,64.6,31,15,70.8,4296.7,37.5,1824.8,1
8018.6,50.5,4.38,114.9,101,8,10.9,2990.1,58.8,969.9,0
7433.9,69.7,0.43,100.7,34,8,35.7,3763.7,86.4,787.0,0
5561.9,42.1,3.19,68.4,87,20,27.0,1862.3,85.0,1903.2,0
4557.4,57.7,2.17,94.4,16,4,25.0,3855.1,90.5,858.1,0
10360.0,102.4,7.99,183.0,70,2,75.6,2045.4,56.3,738.9,1
6229.0,56.1,2.47,95.3,59,13,31.6,4562.8,50.8,618.7,0
5750.2,46.4,7.08,157.1,15,14,52.7,1235.2,69.9,1173.6,0
307.7,78.0,5.41,141.8,82,5,32.2,1920.9,51.3,1161.0,0
4095.0,40.8,2.73,114.1,102,15,62.2,2744.5,23.1,130.8,0
4562.3,46.8,4.35,85.9,13,9,74.9,3991.3,74.0,1342.7,0
4785.9,104.6,6.72,105.4,24,13,39.8,3869.6,41.1,1597.8,1
6962.1,101.7,7.07,138.8,13,11,64.3,1448.2,23.7,1270.3,1
6403.2,113.2,1.28,102.6,65,8,84.2,1149.1,21.5,1752.8,1
7294.9,108.4,2.72,82.2,112,18,18.5,1867.9,89.9,625.2,0
9178.6,94.7,2.68,67.5,36,11,74.0,2676.9,38.9,464.8,0
9755.8,44.2,0.34,182.0,49,12,39.1,2925.5,53.6,1424.8,0
8617.5,102.6,4.79,116.0,82,12,21.0,2431.1,91.3,458.3,0
11466.3,107.6,6.84,143.8,48,16,59.1,3483.9,55.1,273.1,1
218.8,103.9,3.05,123.6,97,1,30.4,2424.0,25.9,283.6,1
2349.3,80.7,5.92,180.9,102,19,83.9,4758.5,61.4,1559.9,1
90.8,58.6,5.02,132.0,43,8,13.9,1674.4,26.6,154.6,0
7769.7,107.6,3.01,122.1,6,20,18.9,3323.2,27.1,650.0,0
10776.4,98.2,1.13,188.7,81,7,56.9,3251.2,83.9,345.5,1
2921.8,118.5,5.67,158.0,68,6,63.0,1767.1,41.7,1534.3,1
11124.4,52.5,6.84,66.7,14,4,75.7,2352.6,70.9,1056.6,1
723.2,58.1,5.49,76.7,30,18,33.3,2144.6,58.2,490.4,0
11213.2,56.9,0.14,168.1,110,2,85.8,1276.2,36.7,1525.8,1
4219.5,103.4,1.73,175.4,84,12,95.8,2647.8,58.8,1525.7,1
1217.0,55.0,0.56,131.8,8,5,54.9,2240.0,25.2,1093.7,0
5830.5,45.3,4.56,133.2,54,10,78.4,1302.4,46.0,624.1,0
3081.3,119.9,6.05,144.8,66,3,57.2,2524.5,59.2,1213.9,1
3418.5,42.0,0.88,115.9,101,2,16.3,2398.3,37.1,1873.7,0
3687.5,106.8,6.71,152.0,4,3,39.4,1091.1,69.5,198.1,0
9636.3,69.2,4.44,66.3,74,2,17.9,1090.3,23.9,607.2,0
6469.9,107.3,5.52,194.2,84,12,99.0,3413.8,56.4,641.4,1
3735.7,84.4,7.77,162.5,60,14,30.6,3679.6,73.6,1300.4,0
7324.0,112.1,0.67,144.7,120,11,67.2,4735.3,52.2,1337.2,1
8593.8,114.1,7.21,97.4,53,14,35.6,891.5,85.6,492.0,1
3271.5,40.7,1.01,74.1,99,10,68.8,1030.4,67.4,510.6,0
